condition,acquisition_id,selected_as_condition_medoid,medoid_distance_sum,point_index,x_raw_px,y_raw_px,x_normalized_unclipped,y_normalized_unclipped,x_normalized_display,y_normalized_display,normalization_geometry,geometry_role
Water,2026-07-10_FR5-5_Water,True,1.5812553030180827,44,1799.021,1732.495,0.5067510263929619,0.49387430737824434,0.5067510263929619,0.49387430737824434,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_FR5-5_Water,True,1.5812553030180827,45,1721.848,1720.919,0.4841196480938416,0.4904983960338291,0.4841196480938416,0.4904983960338291,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_FR5-5_Water,True,1.5812553030180827,46,1636.959,1705.485,0.45922551319648097,0.48599737532808396,0.45922551319648097,0.48599737532808396,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_FR5-5_Water,True,1.5812553030180827,47,1463.32,1670.758,0.4083049853372434,0.47586993292505103,0.4083049853372434,0.47586993292505103,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_FR5-5_Water,True,1.5812553030180827,48,1332.127,1651.465,0.36983196480938413,0.4702435112277632,0.36983196480938413,0.4702435112277632,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_FR5-5_Water,True,1.5812553030180827,49,1193.217,1632.172,0.3290958944281525,0.46461708953047537,0.3290958944281525,0.46461708953047537,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_FR5-5_Water,True,1.5812553030180827,50,1058.165,1570.436,0.28949120234604103,0.4466130067074949,0.28949120234604103,0.4466130067074949,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_FR5-5_Water,True,1.5812553030180827,51,942.406,1520.274,0.2555442815249267,0.43198425196850393,0.2555442815249267,0.43198425196850393,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_FR5-5_Water,True,1.5812553030180827,52,791.92,1427.669,0.21141348973607038,0.4049778361038204,0.21141348973607038,0.4049778361038204,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_FR5-5_Water,True,1.5812553030180827,53,714.748,1354.356,0.18878240469208213,0.38359755030621173,0.18878240469208213,0.38359755030621173,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,1,640.34,1474.686,0.18264900662251657,0.39610319855159926,0.18264900662251657,0.39610319855159926,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,2,626.961,1518.167,0.1787967175352721,0.40922359686179843,0.1787967175352721,0.40922359686179843,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,3,643.685,1558.304,0.18361215087820326,0.42133494266747135,0.18361215087820326,0.42133494266747135,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,4,633.651,1588.406,0.18072300604664554,0.4304182257091128,0.18072300604664554,0.4304182257091128,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,5,680.477,1615.164,0.19420587388424992,0.4384924562462281,0.19420587388424992,0.4384924562462281,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,6,713.924,1628.543,0.20383645263460984,0.4425295715147857,0.20383645263460984,0.4425295715147857,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,7,754.06,1668.679,0.21539303196084075,0.4546406155703078,0.21539303196084075,0.4546406155703078,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,8,764.094,1698.781,0.21828217679239853,0.4637238986119493,0.21828217679239853,0.4637238986119493,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,9,760.75,1715.505,0.21731932047221422,0.4687703681351841,0.21731932047221422,0.4687703681351841,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,10,797.541,1758.986,0.22791275554275844,0.48189076644538326,0.22791275554275844,0.48189076644538326,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,11,827.644,1809.157,0.23658047797293408,0.4970298732649366,0.23658047797293408,0.4970298732649366,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,12,830.988,1839.259,0.23754333429311836,0.5061131563065782,0.23754333429311836,0.5061131563065782,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,13,784.163,1922.877,0.22406075439101641,0.5313449004224502,0.22406075439101641,0.5313449004224502,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,14,723.958,1979.737,0.20672559746616756,0.548502414001207,0.20672559746616756,0.548502414001207,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,15,640.34,2066.699,0.18264900662251657,0.5747432106216054,0.18264900662251657,0.5747432106216054,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,16,550.033,2116.869,0.15664641520299452,0.5898820156910078,0.15664641520299452,0.5898820156910078,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,17,496.518,2143.627,0.14123754678951914,0.597956246228123,0.14123754678951914,0.597956246228123,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,18,583.48,2160.351,0.16627699395335446,0.6030027157513579,0.16627699395335446,0.6030027157513579,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,19,600.204,2180.419,0.17109242729628563,0.6090582377791188,0.17109242729628563,0.6090582377791188,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,20,647.03,2160.351,0.18457529513389,0.6030027157513579,0.18457529513389,0.6030027157513579,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,21,713.924,2036.596,0.20383645263460984,0.5656596258298129,0.20383645263460984,0.5656596258298129,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,22,740.681,2003.149,0.21154074287359634,0.5555669885334943,0.21154074287359634,0.5555669885334943,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,23,757.405,1973.047,0.2163561762165275,0.5464837054918528,0.2163561762165275,0.5464837054918528,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,24,797.541,1946.29,0.22791275554275844,0.5384097767048883,0.22791275554275844,0.5384097767048883,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,25,827.644,1909.498,0.23658047797293408,0.5273077851538925,0.23658047797293408,0.5273077851538925,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,26,844.367,1886.085,0.2413956233803628,0.5202429088714544,0.2413956233803628,0.5202429088714544,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,27,907.917,1852.638,0.25969392456089835,0.5101502715751358,0.25969392456089835,0.5101502715751358,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,28,1014.947,1809.157,0.2905116613878491,0.4970298732649366,0.2905116613878491,0.4970298732649366,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,29,1065.118,1782.399,0.3049576734811402,0.4889556427278213,0.3049576734811402,0.4889556427278213,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,30,1165.459,1782.399,0.33384940973222,0.4889556427278213,0.33384940973222,0.4889556427278213,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,31,1362.796,1765.676,0.3906697379786928,0.48390947495473746,0.3906697379786928,0.48390947495473746,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,32,1473.171,1769.02,0.4224506190613303,0.4849185274592637,0.4224506190613303,0.4849185274592637,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,33,1653.785,1765.676,0.47445580190037434,0.48390947495473746,0.47445580190037434,0.48390947495473746,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,34,1767.505,1758.986,0.5071998272386986,0.48189076644538326,0.5071998272386986,0.48189076644538326,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,35,1901.294,1772.365,0.5457224301756407,0.48592788171394086,0.5457224301756407,0.48592788171394086,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,36,2061.839,1772.365,0.5919490354160668,0.48592788171394086,0.5919490354160668,0.48592788171394086,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,37,2232.419,1769.02,0.6410650734235531,0.4849185274592637,0.6410650734235531,0.4849185274592637,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,38,2499.995,1745.607,0.7181097034264324,0.4778536511768256,0.7181097034264324,0.4778536511768256,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,39,2566.89,1732.229,0.7373711488626548,0.47381683765841887,0.7373711488626548,0.47381683765841887,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,40,2797.674,1722.194,0.8038220558594875,0.4707887748943874,0.8038220558594875,0.4707887748943874,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,41,2995.012,1722.194,0.8606426720414627,0.4707887748943874,0.8606426720414627,0.4707887748943874,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,42,3152.213,1718.85,0.9059064209617046,0.46977972238986115,0.9059064209617046,0.46977972238986115,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,43,3269.277,1675.368,0.939613302620213,0.45665902232951117,0.939613302620213,0.45665902232951117,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,44,3399.721,1658.645,0.9771727613014685,0.45161285455642725,0.9771727613014685,0.45161285455642725,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,45,3463.27,1651.956,0.9954707745465016,0.44959444779722385,0.9954707745465016,0.44959444779722385,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,46,3459.925,1564.993,0.9945076302908149,0.4233533494266747,0.9945076302908149,0.4233533494266747,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,47,3349.55,1558.304,0.9627267492081775,0.42133494266747135,0.9627267492081775,0.42133494266747135,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,48,3135.489,1561.649,0.9010909876187734,0.4223442969221484,0.9010909876187734,0.4223442969221484,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,49,2911.394,1581.717,0.8365660811978116,0.4283998189499095,0.8365660811978116,0.4283998189499095,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,50,2714.056,1571.683,0.7797454650158364,0.42537205793602895,0.7797454650158364,0.42537205793602895,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,51,2563.545,1571.683,0.7364080046069681,0.42537205793602895,0.7364080046069681,0.42537205793602895,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,52,2326.071,1588.406,0.6680308090987619,0.4304182257091128,0.6680308090987619,0.4304182257091128,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,53,2125.389,1605.13,0.6102473365966024,0.43546469523234765,0.6102473365966024,0.43546469523234765,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,54,1867.846,1645.266,0.5360915634897783,0.44757573928786965,0.5360915634897783,0.44757573928786965,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,55,1657.13,1678.713,0.47541894615606106,0.4576683765841883,0.47541894615606106,0.4576683765841883,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,56,1489.895,1705.471,0.42726605240426146,0.46574260712130355,0.42726605240426146,0.46574260712130355,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,57,1322.66,1728.884,0.37911315865246187,0.4728074834037417,0.37911315865246187,0.4728074834037417,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,58,1165.459,1722.194,0.33384940973222,0.4707887748943874,0.33384940973222,0.4707887748943874,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,59,1071.807,1722.194,0.3068836740570112,0.4707887748943874,0.3068836740570112,0.4707887748943874,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,60,978.155,1698.781,0.27991793838180246,0.4637238986119493,0.27991793838180246,0.4637238986119493,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,61,884.504,1668.679,0.2529524906420962,0.4546406155703078,0.2529524906420962,0.4546406155703078,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,62,814.265,1595.096,0.2327281888856896,0.43243693421846713,0.2327281888856896,0.43243693421846713,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Water,2026-07-10_NPY-M_Water,False,1.737629179331307,63,730.647,1534.891,0.2086515980420386,0.4142700663850332,0.2086515980420386,0.4142700663850332,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,1,835.436,1479.567,0.21666247379454928,0.4144566304028227,0.21666247379454928,0.4144566304028227,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,2,835.436,1533.509,0.21666247379454928,0.4303172596295207,0.21666247379454928,0.4303172596295207,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,3,877.831,1610.57,0.22935938903863431,0.4529755954131138,0.22935938903863431,0.4529755954131138,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,4,920.226,1672.219,0.24205630428271938,0.4711023228462217,0.24205630428271938,0.4711023228462217,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,5,947.204,1780.104,0.25013596885295,0.5028238753307851,0.25013596885295,0.5028238753307851,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,6,962.621,1903.401,0.2547532195268044,0.5390770361658336,0.2547532195268044,0.5390770361658336,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,7,954.912,1992.021,0.25244444444444447,0.5651340782122904,0.25244444444444447,0.5651340782122904,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,8,885.539,2111.465,0.23166786463012878,0.6002543369597177,0.23166786463012878,0.6002543369597177,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,9,858.56,2165.408,0.22358790056903263,0.616115260217583,0.22358790056903263,0.616115260217583,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,10,846.998,2223.203,0.22012518718179097,0.6331087915319024,0.22012518718179097,0.6331087915319024,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,11,924.08,2227.056,0.24321054207846662,0.6342416936195236,0.24321054207846662,0.6342416936195236,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,12,962.621,2176.967,0.2547532195268044,0.619513966480447,0.2547532195268044,0.619513966480447,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,13,1020.432,2084.494,0.2720670859538784,0.5923240223463687,0.2720670859538784,0.5923240223463687,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,14,1093.66,1980.462,0.29399820305480684,0.5617353719494267,0.29399820305480684,0.5617353719494267,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,15,1151.471,1922.666,0.3113120694818808,0.54474154660394,0.3113120694818808,0.54474154660394,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,16,1263.239,1887.989,0.34478556454028153,0.5345454278153484,0.34478556454028153,0.5345454278153484,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,17,1390.424,1861.018,0.38287631027253666,0.5266151132019994,0.38287631027253666,0.5266151132019994,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,18,1540.733,1857.165,0.4278924827792752,0.5254822111143781,0.4278924827792752,0.5254822111143781,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,19,1698.751,1810.928,0.47521743036837377,0.5118870920317554,0.47521743036837377,0.5118870920317554,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,20,1833.644,1791.663,0.5156166516921233,0.506222581593649,0.5156166516921233,0.506222581593649,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,21,1987.807,1772.398,0.5617870619946091,0.5005580711555425,0.5617870619946091,0.5005580711555425,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,22,2099.576,1780.104,0.5952608565438754,0.5028238753307851,0.5952608565438754,0.5028238753307851,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,23,2357.799,1760.839,0.6725962863132674,0.4971593648926786,0.6725962863132674,0.4971593648926786,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,24,2500.401,1745.426,0.715304282719377,0.4926274625110261,0.715304282719377,0.4926274625110261,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,25,2639.148,1745.426,0.756857741838874,0.4926274625110261,0.756857741838874,0.4926274625110261,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,26,2777.895,1741.574,0.7984112009583708,0.4914948544545722,0.7984112009583708,0.4914948544545722,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
Sucrose,2026-07-09_FR5-3_Sucrose,False,1.5154505362333366,27,2878.101,1749.28,0.8284219826295298,0.4937606586298148,0.8284219826295298,0.4937606586298148,accepted DAPI-only ARC/ME/VMN anatomy HIL bbox,3V analysis exclusion plus display overlay; never outer-tissue crop or normalization
